line,station,year,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2호선,구로디지털단지,2017.0,247.0,6.083333333333333,41168.25,6443.0,58030.0,21883.5,155138.5,77022.91666666667,199163.66666666666,274888.6666666667,124951.08333333333,160623.83333333334,79576.33333333333,67082.75,72450.58333333333,57183.5,77023.75,57087.583333333336,80322.66666666667,70145.58333333333,72218.0,76280.16666666667,73567.33333333333,79166.16666666667,84009.58333333333,86968.0,113484.83333333333,115258.5,238325.5,165923.33333333334,155247.66666666666,162385.5,90483.66666666667,106598.83333333333,78953.83333333333,105904.25,63383.416666666664,112937.5,32425.0,71754.58333333333,5049.583333333333,19585.583333333332,23.5,333.9166666666667,0.08333333333333333,0.3333333333333333,0.0,0.0,1895464.0833333333,1897013.8333333333,37.485266,126.90140100000002
2호선,낙성대,2017.0,92.08333333333333,1.6666666666666667,12122.583333333334,2388.5833333333335,28392.083333333332,12942.583333333334,96579.75,24408.75,139831.66666666666,52453.666666666664,85170.83333333333,42207.833333333336,46141.75,33449.833333333336,41177.333333333336,27118.25,44333.666666666664,31530.666666666668,45429.666666666664,34394.583333333336,40579.666666666664,35066.083333333336,41972.333333333336,39631.333333333336,45206.333333333336,44901.833333333336,52893.333333333336,56580.416666666664,63541.583333333336,92187.75,41575.333333333336,99542.25,29996.0,65699.75,30817.0,63880.083333333336,23862.083333333332,67893.41666666667,13092.166666666666,46433.916666666664,2222.4166666666665,14374.166666666666,14.0,260.0,0.16666666666666666,9.583333333333334,0.0,0.0,887357.0,926968.75,37.47692999999999,126.96369299999998
2호선,당산,2017.0,34.5,2.25,7262.416666666667,4067.6666666666665,18790.416666666668,14907.0,56635.333333333336,33200.916666666664,66491.91666666667,89284.0,43978.25,43650.833333333336,30776.583333333332,24133.416666666668,29678.833333333332,23866.416666666668,30006.916666666668,25565.333333333332,30060.916666666668,29350.416666666668,26860.75,28611.416666666668,27619.333333333332,30928.916666666668,31672.333333333332,36227.25,44962.083333333336,45990.833333333336,70176.08333333333,71101.0,41533.083333333336,64981.416666666664,27405.833333333332,42044.083333333336,25637.916666666668,41253.166666666664,21789.333333333332,41079.166666666664,11071.166666666666,28095.416666666668,1976.6666666666667,8205.25,7.666666666666667,233.83333333333334,0.25,5.333333333333333,0.0,0.0,726785.3333333334,646411.0833333334,37.534380000000034,126.90228099999992
2호선,도림천,2017.0,0.8333333333333334,0.08333333333333333,400.1666666666667,327.6666666666667,1117.8333333333333,851.9166666666666,2832.25,5370.75,2826.0833333333335,6226.083333333333,1971.6666666666667,1862.3333333333333,1621.0,1363.0833333333333,1310.9166666666667,1092.75,1802.5833333333333,1498.1666666666667,1450.5,1202.4166666666667,1622.1666666666667,1334.0,2008.25,1263.1666666666667,2740.25,1453.5833333333333,2360.1666666666665,1732.1666666666667,3354.5833333333335,2399.75,1728.75,2491.4166666666665,1159.1666666666667,1610.4166666666667,983.5833333333334,1439.1666666666667,510.1666666666667,1202.5833333333333,180.83333333333334,1025.25,34.25,355.25,0.8333333333333334,8.166666666666666,0.0,0.0,0.0,0.0,36110.166666666664,34033.0,37.51428700000001,126.88276799999996
2호선,동대문역사문화공원,2017.0,336.9166666666667,3.8333333333333335,10175.666666666666,1107.4166666666667,6571.916666666667,9863.416666666666,8503.416666666666,26568.166666666668,13673.5,62628.333333333336,15357.833333333334,42632.0,16840.166666666668,38787.75,21174.083333333332,36602.916666666664,25423.333333333332,38273.333333333336,28756.666666666668,43118.416666666664,33450.833333333336,41561.833333333336,41328.666666666664,37849.583333333336,49181.333333333336,35176.333333333336,54083.083333333336,36929.666666666664,62518.083333333336,42830.416666666664,47884.083333333336,50505.75,35606.916666666664,34243.916666666664,34272.416666666664,26537.666666666668,31239.833333333332,21308.75,21488.416666666668,15408.5,3503.25,5338.083333333333,12.0,159.41666666666666,0.4166666666666667,33.0,0.16666666666666666,0.08333333333333333,647468.5833333334,563063.0833333334,37.56513799999996,127.0078959999997
2호선,뚝섬,2017.0,24.333333333333332,1.25,4616.75,1958.8333333333333,10108.333333333334,14976.0,26509.083333333332,29858.916666666668,35504.0,107329.08333333333,23113.333333333332,49800.5,17689.75,22969.416666666668,18028.833333333332,18617.833333333332,19314.25,19908.916666666668,21707.166666666668,21262.333333333332,21457.75,20532.166666666668,24115.333333333332,22007.333333333332,28729.5,24064.666666666668,36091.583333333336,28348.25,84258.41666666667,39502.25,46377.75,31062.083333333332,25379.666666666668,19217.25,25140.0,17991.583333333332,17965.583333333332,17975.583333333332,7540.333333333333,12001.25,1139.25,4301.166666666667,6.916666666666667,105.16666666666667,0.5,0.5,0.0,0.0,523792.3333333333,496811.0833333333,37.54718400000001,127.04736699999997
2호선,문래,2017.0,12.916666666666666,0.3333333333333333,4292.583333333333,2117.9166666666665,14267.0,11424.75,44662.333333333336,31268.25,46208.083333333336,112373.58333333333,28857.25,49109.083333333336,22302.166666666668,22668.916666666668,22518.833333333332,21891.333333333332,25302.25,23513.833333333332,26376.25,24775.666666666668,25232.583333333332,24247.25,27317.583333333332,23858.25,29584.25,25868.916666666668,41973.75,29513.333333333332,89218.25,43923.916666666664,41447.083333333336,42597.75,25734.75,24923.666666666668,24698.666666666668,22741.166666666668,19122.333333333332,21468.0,9107.25,14901.333333333334,1398.25,4877.0,5.0,130.33333333333334,0.16666666666666666,2.9166666666666665,0.0,0.0,578197.5,571643.6666666666,37.51793299999999,126.89475999999998
2호선,방배,2017.0,19.916666666666668,1.1666666666666667,3662.4166666666665,3224.1666666666665,11385.416666666666,13174.25,31433.75,30751.333333333332,44931.25,82858.25,33942.333333333336,58321.333333333336,24793.75,38074.333333333336,26204.5,28474.083333333332,28490.833333333332,30012.333333333332,31942.916666666668,32059.083333333332,32684.083333333332,31378.333333333332,36061.833333333336,29739.666666666668,42152.75,32509.583333333332,49167.5,38146.916666666664,80316.5,46253.583333333336,43841.416666666664,40262.083333333336,31391.083333333332,26151.25,32399.666666666668,24415.0,26683.25,27163.0,11934.833333333334,16210.5,2283.5833333333335,5140.416666666667,7.083333333333333,38.416666666666664,0.0,2.1666666666666665,0.0,0.0,634361.25,627727.75,37.481426,126.99759599999999
2호선,봉천,2017.0,44.166666666666664,1.6666666666666667,17032.25,2024.1666666666667,30886.0,9090.083333333334,82610.08333333333,14143.0,112530.5,28646.166666666668,68089.58333333333,24456.0,39154.416666666664,22206.083333333332,33596.5,22872.166666666668,35574.583333333336,24175.666666666668,37229.416666666664,27082.5,31485.25,28655.083333333332,30595.416666666668,35705.833333333336,33012.833333333336,40922.583333333336,35562.166666666664,50583.416666666664,38277.416666666664,73375.5,25024.75,71562.25,18775.75,46451.166666666664,17604.416666666668,45011.083333333336,14186.666666666666,46360.5,6072.166666666667,27691.416666666668,1015.0,8578.5,11.75,272.0833333333333,0.08333333333333333,2.0833333333333335,0.0,0.0,649869.0,710344.0,37.48236200000001,126.94189200000004
2호선,사당,2017.0,92.75,4.666666666666667,13376.0,3765.5,25413.25,33834.583333333336,73953.25,58152.416666666664,104088.08333333333,87888.58333333333,73308.66666666667,65295.916666666664,50144.666666666664,50754.583333333336,48808.083333333336,59462.666666666664,55519.833333333336,60286.25,63016.25,59358.5,65994.5,58748.916666666664,64902.833333333336,66749.5,68386.41666666667,84499.91666666667,77097.91666666667,116698.91666666667,100634.33333333333,181797.83333333334,78678.75,154315.0,72624.66666666667,88961.33333333333,83859.91666666667,81526.75,86019.16666666667,85054.83333333333,49426.25,55332.25,8685.0,17707.416666666668,35.583333333333336,1290.9166666666667,0.5,11.583333333333334,0.0,0.0,1471498.8333333333,1265990.9166666667,37.476529999999975,126.98168499999997
2호선,상왕십리,2017.0,20.666666666666668,4.666666666666667,5761.083333333333,785.75,14213.416666666666,5591.666666666667,38342.0,11332.333333333334,56663.0,37472.083333333336,31097.083333333332,20086.166666666668,21136.25,13556.333333333334,19639.083333333332,12170.5,20019.75,13545.083333333334,20343.666666666668,15586.166666666666,18101.25,15931.583333333334,18139.583333333332,18260.833333333332,19748.75,21318.916666666668,23368.083333333332,26263.75,29076.5,38612.083333333336,20365.75,34659.75,12976.666666666666,23177.75,11319.583333333334,22453.5,8858.0,23213.25,3879.5833333333335,15266.166666666666,584.6666666666666,5089.666666666667,4.166666666666667,59.333333333333336,0.25,1.1666666666666667,0.0,0.0,374438.5,395655.1666666667,37.56435399999999,127.029354
2호선,서초,2017.0,10.333333333333334,1.0833333333333333,1518.0,4894.25,8127.083333333333,23052.75,16410.166666666668,54440.0,25435.25,128782.75,27287.833333333332,92834.5,21429.666666666668,44578.666666666664,31549.416666666668,40296.25,28911.416666666668,30995.833333333332,38904.333333333336,33646.416666666664,39052.833333333336,33764.833333333336,43572.333333333336,26996.833333333332,51536.75,28700.75,64154.166666666664,28891.0,112213.91666666667,33783.166666666664,52799.0,26538.583333333332,34840.583333333336,13952.416666666666,41039.083333333336,12474.583333333334,30228.5,12739.583333333334,9966.75,7606.583333333333,1591.75,1998.5833333333333,6.0,21.416666666666668,0.3333333333333333,1.75,0.0,0.0,680992.5833333334,682592.1666666666,37.491896999999994,127.00791699999998
2호선,선릉,2017.0,164.33333333333334,4.083333333333333,6559.0,6327.583333333333,14018.666666666666,42454.333333333336,26191.75,113778.91666666667,38857.833333333336,294256.5833333333,39180.333333333336,212312.5,41663.666666666664,87526.83333333333,54666.75,63024.583333333336,61459.583333333336,56872.0,73749.58333333333,67217.83333333333,79204.58333333333,59979.916666666664,100227.25,53828.75,130195.66666666667,53753.75,155454.83333333334,57878.166666666664,291699.3333333333,66748.25,162902.66666666666,50416.916666666664,99651.66666666667,29193.25,110359.5,24848.666666666668,88280.91666666667,22805.333333333332,34924.75,14314.666666666666,5881.416666666667,6706.0,17.75,241.33333333333334,0.08333333333333333,2.25,0.0,0.0,1384492.5,1617164.5833333333,37.50450300000005,127.04900799999997
2호선,성수,2017.0,43.583333333333336,1.1666666666666667,5865.833333333333,3988.9166666666665,11674.333333333334,28884.916666666668,27258.333333333332,69630.91666666667,35541.416666666664,245039.16666666666,28088.666666666668,83184.58333333333,23540.083333333332,36135.25,24779.583333333332,29330.083333333332,27087.0,28264.75,31816.333333333332,31899.166666666668,34222.75,31716.5,38207.25,32718.666666666668,43696.416666666664,33456.166666666664,60950.083333333336,37645.083333333336,168992.0,45747.666666666664,91507.91666666667,37304.833333333336,46339.25,22592.416666666668,43164.5,19970.916666666668,31466.416666666668,18655.416666666668,14200.25,13563.916666666666,2101.8333333333335,8394.833333333334,8.916666666666666,1358.5833333333333,0.3333333333333333,19.166666666666668,0.0,0.0,859503.0833333334,792526.5,37.544581,127.05596100000001
2호선,시청,2017.0,58.166666666666664,1.5,1464.6666666666667,1734.6666666666667,2516.5,18898.583333333332,5752.666666666667,81123.16666666667,8914.416666666666,198796.41666666666,11646.666666666666,81808.58333333333,17046.75,31808.166666666668,23675.0,29827.416666666668,25235.833333333332,28845.333333333332,31403.583333333332,35603.666666666664,35847.833333333336,34345.666666666664,43347.5,29055.083333333332,48707.0,25726.0,73224.75,25327.0,164871.91666666666,26841.416666666668,81288.33333333333,16777.0,52692.833333333336,8801.583333333334,49828.083333333336,7491.5,33923.5,6850.333333333333,14668.916666666666,4816.333333333333,2166.0,1694.5,20.25,121.33333333333333,0.16666666666666666,7.666666666666667,0.0,0.0,696302.9166666666,730260.1666666666,37.56471800000002,126.97710800000003
2호선,신답,2017.0,3.8333333333333335,0.3333333333333333,1013.25,205.08333333333334,1562.1666666666667,1258.4166666666667,5616.833333333333,957.5,8327.666666666666,1724.0833333333333,3236.5833333333335,1043.5833333333333,2217.6666666666665,1225.25,1884.25,1401.6666666666667,2007.25,1550.75,2136.75,1710.75,1748.0,1934.0,1709.9166666666667,2524.75,2197.3333333333335,3126.0833333333335,2354.25,3284.25,2004.0833333333333,6513.083333333333,1220.75,6145.666666666667,687.9166666666666,3088.9166666666665,552.1666666666666,3396.4166666666665,526.8333333333334,2578.75,188.25,2081.4166666666665,26.75,579.8333333333334,0.5833333333333334,7.833333333333333,0.0,0.0,0.0,0.0,46338.416666666664,43236.25,37.570040000000006,127.04648100000001
2호선,신당,2017.0,42.666666666666664,0.8333333333333334,7086.666666666667,1465.3333333333333,12848.666666666666,9908.25,28737.666666666668,19144.333333333332,43219.166666666664,44919.333333333336,27048.916666666668,28641.666666666668,20732.833333333332,22138.666666666668,21326.083333333332,22108.833333333332,23548.75,22792.083333333332,25754.583333333332,25242.583333333332,25680.5,25725.083333333332,26662.75,26665.833333333332,30127.0,28858.5,34343.333333333336,34170.25,41562.5,43565.833333333336,28354.333333333332,36768.166666666664,20289.5,23297.416666666668,18212.166666666668,21773.25,13850.083333333334,21755.083333333332,7466.333333333333,14600.5,1127.6666666666667,4981.833333333333,9.416666666666666,76.08333333333333,0.5833333333333334,12.083333333333334,0.0,0.0,478611.8333333333,460006.5,37.56597200000004,127.01782000000001
2호선,신대방,2017.0,157.91666666666666,3.5833333333333335,26431.833333333332,2421.5,39573.583333333336,11571.916666666666,101874.08333333333,20437.75,139549.66666666666,39372.25,88574.5,26941.583333333332,50408.083333333336,23201.25,42227.833333333336,23381.416666666668,41967.333333333336,25188.75,41666.0,29000.166666666668,36324.75,32363.583333333332,34056.416666666664,41319.75,37200.25,48240.083333333336,40386.0,61847.833333333336,49106.416666666664,88034.91666666667,33510.583333333336,88561.83333333333,23419.5,62147.25,18337.416666666668,65471.666666666664,13652.666666666666,73353.58333333333,6802.916666666667,43049.083333333336,1113.0833333333333,12223.416666666666,9.916666666666666,181.25,0.16666666666666666,0.5,0.0,0.0,818314.9166666666,868210.0,37.487462,126.91314899999999
2호선,신도림,2017.0,2704.75,18.833333333333332,41771.166666666664,6116.75,59783.0,24274.333333333332,156214.58333333334,50731.833333333336,161306.66666666666,134997.25,105959.75,90586.75,76067.33333333333,80306.25,74170.08333333333,76851.75,85008.0,87068.33333333333,92166.91666666667,91438.91666666667,91393.08333333333,87807.33333333333,95031.91666666667,93938.41666666667,102764.83333333333,105798.16666666667,121253.66666666667,128697.75,164182.16666666666,192063.16666666666,112343.08333333333,181242.83333333334,93138.41666666667,105795.91666666667,97277.91666666667,96553.83333333333,78940.33333333333,99297.58333333333,34726.916666666664,76142.91666666667,4315.75,34464.083333333336,31.083333333333332,4156.25,0.3333333333333333,29.0,0.0,0.0,1848378.25,1849864.0,37.50872499999998,126.89129500000007
2호선,신림,2017.0,314.1666666666667,13.083333333333334,46100.0,5466.75,83721.5,24254.5,240421.33333333334,39446.416666666664,342800.25,68776.0,198238.58333333334,60684.0,110763.41666666667,54539.333333333336,96221.08333333333,61717.333333333336,101042.91666666667,68055.66666666667,101920.41666666667,77614.83333333333,90864.83333333333,83905.33333333333,88580.83333333333,99899.41666666667,95538.0,119364.41666666667,105949.41666666667,153932.0,115870.0,246464.91666666666,85065.0,268016.1666666667,67973.33333333333,173950.41666666666,66243.08333333333,164321.91666666666,61390.416666666664,170842.91666666666,35400.25,115035.08333333333,5896.0,37133.75,28.166666666666668,660.6666666666666,0.0,7.0,0.0,0.0,2094101.9166666667,2142045.8333333335,37.48420099999999,126.92971499999999
2호선,신설동,2017.0,33.916666666666664,0.9166666666666666,1229.3333333333333,301.4166666666667,1423.75,1774.4166666666667,2913.3333333333335,6101.916666666667,4608.75,16113.666666666666,4000.5833333333335,10887.166666666666,4701.333333333333,8367.75,6200.0,8361.083333333334,7308.25,8085.083333333333,8586.916666666666,8431.25,9554.333333333334,7827.5,10486.0,7128.5,10763.833333333334,6062.583333333333,12717.083333333334,6293.583333333333,17656.25,6068.75,7752.083333333333,4746.75,4557.0,2937.9166666666665,4097.083333333333,2512.0,2977.25,2545.25,1085.5,1981.5,130.83333333333334,641.3333333333334,1.6666666666666667,118.25,0.0,0.8333333333333334,0.0,0.0,117289.41666666667,124768.16666666667,37.57529699999995,127.025087
2호선,신정네거리,2017.0,37.083333333333336,1.6666666666666667,9436.333333333334,1164.0,15380.583333333334,3310.25,46634.166666666664,5208.333333333333,43314.416666666664,11439.0,25596.333333333332,8431.583333333334,17381.916666666668,7419.083333333333,15532.166666666666,8586.583333333334,15536.833333333334,10061.25,14611.583333333334,11768.916666666666,12771.416666666666,12707.75,12055.0,16012.583333333334,12686.75,19783.583333333332,13626.666666666666,26439.833333333332,13575.833333333334,38639.916666666664,8923.333333333334,38099.666666666664,6502.5,22974.583333333332,5461.833333333333,21544.333333333332,4492.75,20506.5,2215.25,14274.083333333334,343.6666666666667,4196.916666666667,5.5,273.0,0.0,0.9166666666666666,0.0,0.0,302844.3333333333,298101.8333333333,37.52007400000001,126.85291200000005
2호선,신촌,2017.0,133.75,5.5,13406.333333333334,3871.5833333333335,18960.833333333332,17829.166666666668,43492.416666666664,42419.083333333336,61167.75,101210.25,45749.333333333336,124643.0,45748.333333333336,85544.41666666667,55671.333333333336,83779.16666666667,70656.83333333333,89868.25,80875.91666666667,100277.33333333333,80996.75,89700.83333333333,92109.41666666667,85990.58333333333,105015.58333333333,91243.66666666667,125507.25,110703.16666666667,133884.5,154337.0,102422.91666666667,128452.83333333333,106231.83333333333,68637.58333333333,115499.75,55610.166666666664,129220.16666666667,49307.5,71443.33333333333,36718.166666666664,11044.833333333334,11996.5,40.333333333333336,246.66666666666666,0.9166666666666666,12.0,0.0,0.0,1532404.4166666667,1511163.6666666667,37.555134,126.93689300000004
2호선,아현,2017.0,25.333333333333332,1.4166666666666667,5169.25,749.5833333333334,11085.5,4907.5,26900.666666666668,13537.0,37353.25,23576.083333333332,23470.833333333332,14134.416666666666,17333.25,12600.833333333334,16602.916666666668,10643.166666666666,17915.666666666668,12366.416666666666,17404.75,13649.833333333334,15774.0,14043.166666666666,16614.333333333332,15663.666666666666,21748.75,17632.083333333332,20490.75,20996.333333333332,22007.25,28551.0,14146.666666666666,26217.5,9919.25,18204.583333333332,8668.166666666666,17815.416666666668,6543.666666666667,17740.666666666668,3170.3333333333335,12559.25,544.0833333333334,3871.0833333333335,4.333333333333333,51.5,0.0,1.1666666666666667,0.0,0.0,299513.6666666667,314884.6666666667,37.557345,126.95614099999996
2호선,양천구청,2017.0,27.666666666666668,0.4166666666666667,4890.75,1058.5,11680.833333333334,2367.4166666666665,32253.416666666668,5737.333333333333,29636.916666666668,10581.0,18944.916666666668,6941.583333333333,12948.5,5775.5,11931.25,6043.0,12387.416666666666,7269.333333333333,11010.0,8816.333333333334,9415.0,9348.583333333334,8603.5,10994.916666666666,9329.25,13188.583333333334,10488.333333333334,16716.166666666668,10146.916666666666,24355.166666666668,5107.916666666667,26086.916666666668,3607.8333333333335,16549.333333333332,3001.8333333333335,15633.166666666666,2860.6666666666665,15321.166666666666,1016.0833333333334,12229.083333333334,162.58333333333334,4335.833333333333,1.25,101.41666666666667,0.0,0.0,0.0,0.0,219450.75,211442.16666666666,37.512398000000005,126.86581900000003
